"m.z"	"variable"	"d0_value"	"d6_value"	"d12_value"	"ES"	"replication"	"d0_log10value"	"d6_log10value"	"d12_log10value"
149.096	"ES0_3"	8.945	6.006	5.845	"ES0"	"3"	0.997604787460454	0.845470132981674	0.835373452470009
151.075	"ES0_3"	5.974	3.971	2.551	"ES0"	"3"	0.843481943039958	0.696443763138999	0.550350672301615
152.12	"ES0_3"	1.42	0.904	0.581	"ES0"	"3"	0.383815365980431	0.279666944048456	0.198931869932209
153.055	"ES0_3"	11.428	7.103	4.456	"ES0"	"3"	1.09440124458294	0.908645838907113	0.736874361648423
153.07	"ES0_3"	11.428	7.103	4.488	"ES0"	"3"	1.09440124458294	0.908645838907113	0.739414102698695
153.127	"ES0_3"	11.493	7.071	4.456	"ES0"	"3"	1.09666673997538	0.906927347308956	0.736874361648423
153.151	"ES0_3"	11.493	7.039	4.456	"ES0"	"3"	1.09666673997538	0.905202028662319	0.736874361648423
153.98	"ES0_3"	1.969	1.259	1.194	"ES0"	"3"	0.472610197596045	0.353916230920363	0.341236623238692
155.086	"ES0_3"	9.878	7.555	3.939	"ES0"	"3"	1.03654905447915	0.932220013877119	0.693639026161548
155.107	"ES0_3"	9.943	7.555	3.939	"ES0"	"3"	1.0391363992221	0.932220013877119	0.693639026161548
155.142	"ES0_3"	9.975	7.523	3.939	"ES0"	"3"	1.04040452891416	0.930592488442598	0.693639026161548
157.159	"ES0_3"	6.329	5.101	3.422	"ES0"	"3"	0.865044721693099	0.785401024992388	0.645618738242695
159.174	"ES0_3"	20.534	35.514	5.78	"ES0"	"3"	1.33312470871688	1.56245941122343	0.831229693867063
161.132	"ES0_3"	2.357	2.615	1.227	"ES0"	"3"	0.525951341248012	0.55810830163055	0.347720217034038
162.128	"ES0_3"	0.936	0.678	0.742	"ES0"	"3"	0.286905352972375	0.224791956492681	0.241048150671644
163.063	"ES0_3"	4.553	4.456	2.551	"ES0"	"3"	0.744527673472567	0.736874361648423	0.550350672301615
163.075	"ES0_3"	4.521	4.488	2.551	"ES0"	"3"	0.742017747140138	0.739414102698695	0.550350672301615
163.099	"ES0_3"	4.521	4.488	2.551	"ES0"	"3"	0.742017747140138	0.739414102698695	0.550350672301615
163.123	"ES0_3"	4.521	4.52	2.551	"ES0"	"3"	0.742017747140138	0.741939077729199	0.550350672301615
163.136	"ES0_3"	4.521	4.52	2.551	"ES0"	"3"	0.742017747140138	0.741939077729199	0.550350672301615
163.148	"ES0_3"	4.521	4.488	2.551	"ES0"	"3"	0.742017747140138	0.739414102698695	0.550350672301615
165.091	"ES0_3"	3.358	2.583	1.517	"ES0"	"3"	0.639287225910237	0.554246808166111	0.400883215548363
165.985	"ES0_3"	0.807	0.871	0.452	"ES0"	"3"	0.256958152560932	0.27207378750001	0.161966616364075
166.062	"ES0_3"	0.807	0.871	0.419	"ES0"	"3"	0.256958152560932	0.27207378750001	0.151982395457474
166.078	"ES0_3"	0.807	0.871	0.419	"ES0"	"3"	0.256958152560932	0.27207378750001	0.151982395457474
166.135	"ES0_3"	0.774	0.871	0.419	"ES0"	"3"	0.248953615495708	0.27207378750001	0.151982395457474
167.07	"ES0_3"	5.263	2.26	1.678	"ES0"	"3"	0.796782411701308	0.513217600067939	0.42781057267599
167.086	"ES0_3"	5.295	2.26	1.678	"ES0"	"3"	0.798995734443881	0.513217600067939	0.42781057267599
174.14	"ES0_3"	7.524	6.489	2.486	"ES0"	"3"	0.930643441042164	0.874423830586502	0.542327382773974
175.148	"ES0_3"	1.614	1.227	0.581	"ES0"	"3"	0.417305583244525	0.347720217034038	0.198931869932209
178.062	"ES0_3"	1.582	2.034	0.355	"ES0"	"3"	0.411956237930401	0.482015576450712	0.131939295210425
178.123	"ES0_3"	1.582	2.001	0.419	"ES0"	"3"	0.411956237930401	0.477265995424853	0.151982395457474
179.086	"ES0_3"	1.582	1.743	0.581	"ES0"	"3"	0.411956237930401	0.43822580760453	0.198931869932209
179.107	"ES0_3"	1.614	1.743	0.581	"ES0"	"3"	0.417305583244525	0.43822580760453	0.198931869932209
179.128	"ES0_3"	1.614	1.776	0.613	"ES0"	"3"	0.417305583244525	0.443419461782817	0.207634367388962
179.929	"ES0_3"	0.484	0.549	1.065	"ES0"	"3"	0.171433900943008	0.190051417759206	0.31492005599242
180.081	"ES0_3"	0.516	0.452	1.097	"ES0"	"3"	0.180699201296035	0.161966616364075	0.321598430465344
180.093	"ES0_3"	0.516	0.452	1.097	"ES0"	"3"	0.180699201296035	0.161966616364075	0.321598430465344
180.151	"ES0_3"	0.548	0.516	1.13	"ES0"	"3"	0.189770956346874	0.180699201296035	0.328379603438738
180.937	"ES0_3"	20.757	60.817	18.981	"ES0"	"3"	1.33759901173999	1.79110792478002	1.30061721980658
181.076	"ES0_3"	20.725	60.785	18.852	"ES0"	"3"	1.3369597851207	1.7908830510121	1.29780426652529
181.101	"ES0_3"	20.693	60.721	18.82	"ES0"	"3"	1.33631961625354	1.79043295386168	1.29710365014926
181.159	"ES0_3"	20.725	60.688	18.465	"ES0"	"3"	1.3369597851207	1.79020069011683	1.28925440805418
181.17	"ES0_3"	20.725	60.688	18.368	"ES0"	"3"	1.3369597851207	1.79020069011683	1.28708477643368
182.109	"ES0_3"	1.485	3.552	1.905	"ES0"	"3"	0.395326393069351	0.658202253387015	0.46314613672635
183.047	"ES0_3"	5.716	4.876	14.593	"ES0"	"3"	0.827110687466011	0.769081787118219	1.1929296788902
183.08	"ES0_3"	5.683	4.844	14.593	"ES0"	"3"	0.824971461123693	0.766710207262259	1.1929296788902
186.14	"ES0_3"	0.548	0.29	0.516	"ES0"	"3"	0.189770956346874	0.110589710299249	0.180699201296035
187.148	"ES0_3"	1.84	1.097	1.323	"ES0"	"3"	0.453318340047038	0.321598430465344	0.366049209800235
188.937	"ES0_3"	0.484	1.097	0.871	"ES0"	"3"	0.171433900943008	0.321598430465344	0.27207378750001
189.164	"ES0_3"	0.549	0.904	0.775	"ES0"	"3"	0.190051417759206	0.279666944048456	0.249198357391113
191.143	"ES0_3"	2.422	3.035	2.454	"ES0"	"3"	0.534280005205081	0.605843539058089	0.53832233323144
192.093	"ES0_3"	1.453	2.196	2.066	"ES0"	"3"	0.389697548206386	0.504606770641954	0.486572150518356
193.101	"ES0_3"	4.424	5.426	4.004	"ES0"	"3"	0.734319680859007	0.807940721215499	0.699317301021382
193.122	"ES0_3"	4.327	5.49	3.94	"ES0"	"3"	0.72648269678483	0.812244696800369	0.693726948923647
194.154	"ES0_3"	1.42	2.389	1.356	"ES0"	"3"	0.383815365980431	0.530071568837378	0.372175286115064
195.065	"ES0_3"	1.969	2.422	1.097	"ES0"	"3"	0.472610197596045	0.534280005205081	0.321598430465344
195.138	"ES0_3"	1.904	2.228	1.162	"ES0"	"3"	0.462996612028056	0.508933526050033	0.334855689617292
197.132	"ES0_3"	1.937	1.84	0.871	"ES0"	"3"	0.4679039465228	0.453318340047038	0.27207378750001
199.148	"ES0_3"	2.648	2.292	1.098	"ES0"	"3"	0.562054829656379	0.517459826540232	0.321805483857539
201.139	"ES0_3"	13.882	13.397	5.618	"ES0"	"3"	1.17266130020153	1.15827200465208	0.820726762823834
201.233	"ES0_3"	13.817	13.462	5.618	"ES0"	"3"	1.17076028088121	1.16022835719786	0.820726762823834
203.086	"ES0_3"	1.194	0.871	0.484	"ES0"	"3"	0.341236623238692	0.27207378750001	0.171433900943008
203.154	"ES0_3"	1.162	0.904	0.452	"ES0"	"3"	0.334855689617292	0.279666944048456	0.161966616364075
204.187	"ES0_3"	0.516	0.42	0.419	"ES0"	"3"	0.180699201296035	0.152288344383056	0.151982395457474
205.157	"ES0_3"	1.485	1.033	0.775	"ES0"	"3"	0.395326393069351	0.308137378638039	0.249198357391113
205.195	"ES0_3"	1.517	1.097	0.775	"ES0"	"3"	0.400883215548363	0.321598430465344	0.249198357391113
211.148	"ES0_3"	9.719	15.337	11.462	"ES0"	"3"	1.0301542709221	1.21317230904682	1.09558774691874
228.093	"ES0_3"	6.392	13.27	12.172	"ES0"	"3"	0.86876195821205	1.15442397311465	1.11965172203987
228.269	"ES0_3"	6.457	13.367	12.108	"ES0"	"3"	0.872564143090652	1.15736609176227	1.11753643271034
237.164	"ES0_3"	0.71	1.033	0.613	"ES0"	"3"	0.232996110392154	0.308137378638039	0.207634367388962
239.007	"ES0_3"	1.259	0.968	0.871	"ES0"	"3"	0.353916230920363	0.294025094095323	0.27207378750001
239.179	"ES0_3"	1.194	0.968	0.904	"ES0"	"3"	0.341236623238692	0.294025094095323	0.279666944048456
150	"ES0_3"	817.303	739.05	705.896	"ES0"	"3"	2.9129141433563	2.86926106296141	2.84935552419512
17.026	"ES0.5_1"	119.492	120.397	104.05	"ES0.5"	"1"	2.08095821312506	2.08420795445304	2.02139605674197
18.01	"ES0.5_1"	7535.194	7456.251	6234.549	"ES0.5"	"1"	3.8771520697271	3.87257876104431	3.79487469633489
18.034	"ES0.5_1"	7548.14	7470.455	6241.025	"ES0.5"	"1"	3.87789747950629	3.87340518507361	3.7953255037302
19.018	"ES0.5_1"	510342	516614.906	543686.187	"ES0.5"	"1"	5.70786216224946	5.7131677734627	5.73534909816491
21.022	"ES0.5_1"	2047.355	1952.102	1592.948	"ES0.5"	"1"	3.31140522631762	3.29072492474224	3.20247414912946
26.015	"ES0.5_1"	6.104	6.105	4.877	"ES0.5"	"1"	0.851502952770545	0.851564082263489	0.769155690714399
27.01	"ES0.5_1"	45.224	40.156	26.599	"ES0.5"	"1"	1.66486752450012	1.61443315855045	1.44089334647284
27.994	"ES0.5_1"	32.216	27.632	21.335	"ES0.5"	"1"	1.52134733183234	1.45685168538195	1.34898595680786
28.006	"ES0.5_1"	32.41	27.599	21.368	"ES0.5"	"1"	1.52387647563813	1.45635084774182	1.34962715406559
28.018	"ES0.5_1"	32.377	27.761	21.335	"ES0.5"	"1"	1.52344729873038	1.45880398209095	1.34898595680786
28.031	"ES0.5_1"	32.571	27.567	21.4	"ES0.5"	"1"	1.52596427803722	1.45586463478753	1.35024801833416
29.002	"ES0.5_1"	5717.042	4924.912	4056.074	"ES0.5"	"1"	3.7572473410012	3.69248664902647	3.60821292919769
29.013	"ES0.5_1"	5717.764	4925.285	4056.073	"ES0.5"	"1"	3.75730217460008	3.69251953343628	3.60821282215144
29.026	"ES0.5_1"	5717.795	4925.172	4056	"ES0.5"	"1"	3.75730452879628	3.69250957139809	3.60820500770433
29.039	"ES0.5_1"	5716.991	4924.502	4055.192	"ES0.5"	"1"	3.75724346745194	3.69245049975132	3.60811850415738
29.997	"ES0.5_1"	3693.678	3569.649	2898.611	"ES0.5"	"1"	3.56757659458015	3.55274716051053	3.46233973862822
30.021	"ES0.5_1"	3693.304	3569.297	2897.985	"ES0.5"	"1"	3.56753263016493	3.55270434499064	3.46224596822354
30.034	"ES0.5_1"	3692.982	3568.31	2897.45	"ES0.5"	"1"	3.5674947748834	3.55258426872976	3.46216581293125
30.046	"ES0.5_1"	3690.769	3566.228	2896.299	"ES0.5"	"1"	3.56723451869084	3.55233086823305	3.46199331651871
31.005	"ES0.5_1"	83.225	182.441	126.145	"ES0.5"	"1"	1.92544101965316	2.26349640921697	2.10429928613889
31.018	"ES0.5_1"	83.129	182.538	126.016	"ES0.5"	"1"	1.92494572670162	2.26372599491929	2.10385843177512
31.029	"ES0.5_1"	83.096	181.99	125.919	"ES0.5"	"1"	1.92477533920765	2.26242735714309	2.10352664161784
31.042	"ES0.5_1"	82.967	181.441	125.628	"ES0.5"	"1"	1.92410863684999	2.26112244404079	2.10252974755303
31.054	"ES0.5_1"	82.515	180.537	124.659	"ES0.5"	"1"	1.92176448544973	2.25896515421057	2.09919359925856
31.989	"ES0.5_1"	62914.387	60305.238	50806.363	"ES0.5"	"1"	4.79875687234463	4.78036223732852	4.70592665477512
32.049	"ES0.5_1"	62846.543	60238.773	50742.055	"ES0.5"	"1"	4.79828830378172	4.77988332665491	4.70537661049514
32.989	"ES0.5_1"	5958.543	25406.02	13586.347	"ES0.5"	"1"	3.7752129576953	4.40495372945605	4.13313466675913
32.989	"ES0.5_1"	5958.543	25405.762	13586.024	"ES0.5"	"1"	3.7752129576953	4.40494931931487	4.13312434253726
32.997	"ES0.5_1"	5961.667	25427.525	13588.041	"ES0.5"	"1"	3.7754405557652	4.4053211693405	4.13318880896914
33.033	"ES0.5_1"	5962.268	25434.928	13587.479	"ES0.5"	"1"	3.77548432776025	4.40544758698122	4.13317084754376
33.045	"ES0.5_1"	5961.437	25432.441	13585.713	"ES0.5"	"1"	3.77542380325204	4.40540512172566	4.13311440164589
33.987	"ES0.5_1"	347.387	577.205	387.889	"ES0.5"	"1"	2.5420619410153	2.76208184289158	2.58982565899507
33.997	"ES0.5_1"	347.422	577.568	388.054	"ES0.5"	"1"	2.54210556934639	2.76235440959586	2.59000988480747
34.005	"ES0.5_1"	347.296	577.444	387.765	"ES0.5"	"1"	2.54194848683865	2.76226132064611	2.58968715905496
34.995	"ES0.5_1"	22.442	66.891	39.515	"ES0.5"	"1"	1.36999466160843	1.83181220565898	1.60761584324313
35.005	"ES0.5_1"	22.281	66.988	39.644	"ES0.5"	"1"	1.36700163083844	1.83243226574038	1.60899644269226
35.976	"ES0.5_1"	6.105	10.141	6.685	"ES0.5"	"1"	0.851564082263489	1.04692417423004	0.885643871835764
36.984	"ES0.5_1"	12530.48	11452.936	7767.365	"ES0.5"	"1"	4.09800236531787	4.05895475212073	3.890329622894
37.028	"ES0.5_1"	12533.325	11457.543	7767.557	"ES0.5"	"1"	4.0981009512445	4.05912939884534	3.89034035662113
41.002	"ES0.5_1"	476.536	508.181	336.794	"ES0.5"	"1"	2.67900611730618	2.7068721896613	2.52865193123252
41.026	"ES0.5_1"	476.83	508.184	336.537	"ES0.5"	"1"	2.67927341294305	2.70687474843628	2.52832138610062
41.039	"ES0.5_1"	476.864	507.991	336.376	"ES0.5"	"1"	2.67930431407331	2.70671010319159	2.5281141848379
42.034	"ES0.5_1"	104.565	119.776	95.131	"ES0.5"	"1"	2.02351995203857	2.08198064204085	1.9828634600716
43.018	"ES0.5_1"	1123.727	1340.804	1576.992	"ES0.5"	"1"	3.05104712086386	3.12768908220026	3.1981047971214
43.054	"ES0.5_1"	1121.031	1337.76	1570.491	"ES0.5"	"1"	3.05000485597803	3.12670272785754	3.19631189813659
43.989	"ES0.5_1"	58.078	66.311	61.139	"ES0.5"	"1"	1.77142578447901	1.82808604266276	1.79336425989455
44.001	"ES0.5_1"	58.078	66.214	61.139	"ES0.5"	"1"	1.77142578447901	1.8274597416474	1.79336425989455
44.062	"ES0.5_1"	57.723	65.051	59.912	"ES0.5"	"1"	1.76880823441082	1.81987939713895	1.78470285947029
44.997	"ES0.5_1"	729.049	1603.221	1412.55	"ES0.5"	"1"	2.86335201041558	3.2052641971583	3.15031117493381
45.033	"ES0.5_1"	728.438	1602.98	1412.202	"ES0.5"	"1"	2.8629883840949	3.20519894877122	3.15020424338802
45.992	"ES0.5_1"	58.303	65.473	50.75	"ES0.5"	"1"	1.77307666386157	1.82264527940668	1.71391035412896
46.021	"ES0.5_1"	58.174	65.441	50.912	"ES0.5"	"1"	1.77213092738436	1.82243616037198	1.7152677611507
47.013	"ES0.5_1"	174.705	171.469	130.891	"ES0.5"	"1"	2.2447841202973	2.23671104527124	2.12021516109835
47.037	"ES0.5_1"	174.64	171.436	130.891	"ES0.5"	"1"	2.24462342843235	2.23662793996429	2.12021516109835
47.049	"ES0.5_1"	174.576	171.372	130.892	"ES0.5"	"1"	2.24446515063664	2.2364667206935	2.12021845391465
47.06	"ES0.5_1"	174.576	171.307	130.795	"ES0.5"	"1"	2.24446515063664	2.23630292109063	2.11989893443402
47.984	"ES0.5_1"	5.231	5.328	3.875	"ES0.5"	"1"	0.794557751254762	0.80126647048962	0.687974620034556
49.011	"ES0.5_1"	4.424	4.746	2.519	"ES0.5"	"1"	0.734319680859007	0.759365621655929	0.546419266835192
49.992	"ES0.5_1"	6.425	8.2	7.2	"ES0.5"	"1"	0.87069645798925	0.963787827345555	0.913813852383717
51	"ES0.5_1"	6.845	21.755	9.911	"ES0.5"	"1"	0.894592947922956	1.35707683984241	1.03786455577437
52.012	"ES0.5_1"	1.517	1.485	1.065	"ES0.5"	"1"	0.400883215548363	0.395326393069351	0.31492005599242
52.018	"ES0.5_1"	1.517	1.485	1.033	"ES0.5"	"1"	0.400883215548363	0.395326393069351	0.308137378638039
53.026	"ES0.5_1"	9.362	8.814	8.975	"ES0.5"	"1"	1.0154435879511	0.991846053644897	0.998912904358786
53.939	"ES0.5_1"	4.682	4.746	3.745	"ES0.5"	"1"	0.754501229386917	0.759365621655929	0.676236216763311
54.046	"ES0.5_1"	4.714	4.618	3.907	"ES0.5"	"1"	0.756940236046724	0.749581734865559	0.690816057980915
54.947	"ES0.5_1"	125.718	98.554	107.822	"ES0.5"	"1"	2.10283830979609	1.99805871431851	2.03671670338373
57.033	"ES0.5_1"	325.027	394.571	200.541	"ES0.5"	"1"	2.51325356775338	2.59722444520616	2.3043634090998
57.07	"ES0.5_1"	324.931	394.411	200.412	"ES0.5"	"1"	2.51312566911401	2.59704874685133	2.30408534197991
59.049	"ES0.5_1"	2059.322	3730.135	2198.221	"ES0.5"	"1"	3.31393509992976	3.5718409629766	3.34226887386187
59.086	"ES0.5_1"	2058.228	3728.053	2196.612	"ES0.5"	"1"	3.31370443484529	3.57159855591265	3.34195101787208
61.028	"ES0.5_1"	1301.794	1812.881	2304.943	"ES0.5"	"1"	3.11487574976013	3.25860879168847	3.36284856788001
61.065	"ES0.5_1"	1301.348	1812.051	2303.596	"ES0.5"	"1"	3.11472704743156	3.25841002070172	3.36259480376099
62.995	"ES0.5_1"	83.251	117.773	80.665	"ES0.5"	"1"	1.92557506434343	2.07471772613585	1.91203596640174
63.026	"ES0.5_1"	83.219	117.773	80.73	"ES0.5"	"1"	1.92541008038678	2.07471772613585	1.9123814989188
64.003	"ES0.5_1"	2.519	4.133	2.551	"ES0.5"	"1"	0.546419266835192	0.710371264260763	0.550350672301615
65.02	"ES0.5_1"	5.167	7.007	4.197	"ES0.5"	"1"	0.790073948426305	0.90346982850717	0.715752716822859
68.049	"ES0.5_1"	4.65	5.941	4.714	"ES0.5"	"1"	0.752048447819439	0.841422044402359	0.756940236046724
69.033	"ES0.5_1"	91.198	65.79	68.721	"ES0.5"	"1"	1.96472150024685	1.82471144346473	1.84336360751666
69.07	"ES0.5_1"	91.134	65.855	68.657	"ES0.5"	"1"	1.96441992647823	1.82513389314186	1.8429647662534
71.049	"ES0.5_1"	78.475	68.596	45.289	"ES0.5"	"1"	1.90023053658681	1.84258427944033	1.6654777986447
71.086	"ES0.5_1"	78.604	68.466	45.192	"ES0.5"	"1"	1.90093489103266	1.84177229199452	1.66456676653665
73.065	"ES0.5_1"	128.11	207.43	218.332	"ES0.5"	"1"	2.11095988112488	2.31896022852754	2.34110199879823
75.044	"ES0.5_1"	246.994	276.703	729.475	"ES0.5"	"1"	2.39444117357455	2.44358057141899	2.86360535709737
75.068	"ES0.5_1"	246.897	276.606	729.444	"ES0.5"	"1"	2.39427127105451	2.44342884844972	2.86358692605644
77.06	"ES0.5_1"	57.881	59.789	25.31	"ES0.5"	"1"	1.76997517719211	1.7838249991493	1.4201208480857
78.046	"ES0.5_1"	8.59	8.59	4.037	"ES0.5"	"1"	0.981818607170664	0.981818607170664	0.702171950857711
79.054	"ES0.5_1"	26.084	24.211	25.921	"ES0.5"	"1"	1.43271280512539	1.40159007240666	1.43009118803395
80.049	"ES0.5_1"	3.261	2.712	3.584	"ES0.5"	"1"	0.629511534200453	0.569607967546825	0.661244608959334
81.07	"ES0.5_1"	46.967	42.385	59.034	"ES0.5"	"1"	1.68094255723621	1.63733960178783	1.77839728088799
82.078	"ES0.5_1"	6.103	4.65	5.617	"ES0.5"	"1"	0.851441814672055	0.752048447819439	0.820661134643595
82.989	"ES0.5_1"	107.104	54.659	51.97	"ES0.5"	"1"	2.03384176375709	1.7455353992962	1.7240299729356
83.01	"ES0.5_1"	107.136	54.659	52.035	"ES0.5"	"1"	2.0339703007856	1.7455353992962	1.72456257318769
83.049	"ES0.5_1"	107.104	54.627	51.971	"ES0.5"	"1"	2.03384176375709	1.74528563879077	1.72403817173459
83.086	"ES0.5_1"	106.749	54.659	51.68	"ES0.5"	"1"	2.03241324823883	1.7455353992962	1.72164576628975
83.911	"ES0.5_1"	8.717	6.329	6.457	"ES0.5"	"1"	0.987532202729839	0.865044721693099	0.872564143090652
84.081	"ES0.5_1"	10.753	8.073	6.909	"ES0.5"	"1"	1.07014873615231	0.957750910877279	0.898121575541108
84.919	"ES0.5_1"	162.924	177.239	127.626	"ES0.5"	"1"	2.21464254298179	2.25100273691542	2.10932876419648
85.065	"ES0.5_1"	173.747	198.088	129.822	"ES0.5"	"1"	2.24240972865446	2.29904508378009	2.11668078431838
85.101	"ES0.5_1"	172.391	197.894	129.371	"ES0.5"	"1"	2.23902655131911	2.29862168203748	2.11518099675902
86.036	"ES0.5_1"	16.368	15.72	9.299	"ES0.5"	"1"	1.23974981044636	1.223236273103	1.01279505814541
86.06	"ES0.5_1"	16.368	15.72	9.267	"ES0.5"	"1"	1.23974981044636	1.223236273103	1.01144356202207
86.096	"ES0.5_1"	16.4	15.688	9.106	"ES0.5"	"1"	1.2405492482826	1.22240429108246	1.00457929390221
87.044	"ES0.5_1"	34.194	30.088	21.436	"ES0.5"	"1"	1.54646862969975	1.49259278325571	1.35094543133748
87.08	"ES0.5_1"	34.13	30.056	21.436	"ES0.5"	"1"	1.54567814979203	1.49214551804429	1.35094543133748
88.112	"ES0.5_1"	7.523	11.783	4.714	"ES0.5"	"1"	0.930592488442598	1.10663278892012	0.756940236046724
89.023	"ES0.5_1"	479.738	149.071	446.094	"ES0.5"	"1"	2.68190845235134	2.17629677647516	2.65039884167663
89.042	"ES0.5_1"	479.803	149.103	446.03	"ES0.5"	"1"	2.68196716881037	2.17638937225943	2.65033666943455
89.06	"ES0.5_1"	479.901	149.039	446.063	"ES0.5"	"1"	2.68205568015975	2.17620416094437	2.65036872810833
89.096	"ES0.5_1"	479.966	148.91	445.773	"ES0.5"	"1"	2.68211437671835	2.17583060416225	2.65008691935556
90.055	"ES0.5_1"	25.017	9.33	22.821	"ES0.5"	"1"	1.41525721695424	1.01410032151962	1.37695998911007
91.039	"ES0.5_1"	88.196	85.32	60.167	"ES0.5"	"1"	1.95034537885057	1.93611143167485	1.78651718058942
91.05	"ES0.5_1"	88.423	85.45	60.167	"ES0.5"	"1"	1.95144923566834	1.93676499760994	1.78651718058942
91.058	"ES0.5_1"	88.52	85.45	60.135	"ES0.5"	"1"	1.95192007352029	1.93676499760994	1.78628991654242
92.062	"ES0.5_1"	36.607	42.576	16.495	"ES0.5"	"1"	1.57526869009851	1.63924736226508	1.24291394681893
93.033	"ES0.5_1"	879.644	1014.741	322.176	"ES0.5"	"1"	2.94480038051009	3.00678298293775	2.50943910131486
93.07	"ES0.5_1"	879.711	1014.646	322.144	"ES0.5"	"1"	2.94483342067553	3.00674236243973	2.5093960965388
94.041	"ES0.5_1"	70.559	80.443	27.534	"ES0.5"	"1"	1.85466426289706	1.9108537627757	1.45536265690629
95.049	"ES0.5_1"	38.256	31.477	26.147	"ES0.5"	"1"	1.59390604497286	1.51157590530992	1.43372184293284
95.086	"ES0.5_1"	38.159	31.541	26.147	"ES0.5"	"1"	1.59283159273204	1.51243089487646	1.43372184293284
96.057	"ES0.5_1"	4.521	5.166	4.165	"ES0.5"	"1"	0.742017747140138	0.790003520390489	0.713070325855639
97.04	"ES0.5_1"	29.378	21.533	27.828	"ES0.5"	"1"	1.48255917777048	1.35281901669987	1.4598145133874
97.065	"ES0.5_1"	29.378	21.501	27.925	"ES0.5"	"1"	1.48255917777048	1.35220181965942	1.46127336762379
97.101	"ES0.5_1"	29.281	21.533	28.022	"ES0.5"	"1"	1.4811702132095	1.35281901669987	1.4627273377721
97.967	"ES0.5_1"	5.619	4.069	5.909	"ES0.5"	"1"	0.820792381088204	0.704922291223402	0.839415192683894
98.975	"ES0.5_1"	28.343	15.238	20.37	"ES0.5"	"1"	1.4675045136259	1.2105325370694	1.32980452216407
99.08	"ES0.5_1"	28.473	15.271	20.37	"ES0.5"	"1"	1.46942434410016	1.21141424507798	1.32980452216407
99.092	"ES0.5_1"	28.473	15.271	20.37	"ES0.5"	"1"	1.46942434410016	1.21141424507798	1.32980452216407
99.104	"ES0.5_1"	28.44	15.271	20.337	"ES0.5"	"1"	1.46893780566546	1.21141424507798	1.32913335721429
99.117	"ES0.5_1"	28.505	15.271	20.337	"ES0.5"	"1"	1.46989561897502	1.21141424507798	1.32913335721429
101.06	"ES0.5_1"	30.056	25.633	14.528	"ES0.5"	"1"	1.49214551804429	1.42542008908495	1.19111552238031
101.096	"ES0.5_1"	30.024	25.665	14.56	"ES0.5"	"1"	1.49169779173463	1.4259415880189	1.19200959265367
102.025	"ES0.5_1"	6.006	3.552	3.81	"ES0.5"	"1"	0.845470132981674	0.658202253387015	0.682145076373832
102.068	"ES0.5_1"	6.006	3.487	3.81	"ES0.5"	"1"	0.845470132981674	0.651956069533074	0.682145076373832
102.104	"ES0.5_1"	6.038	3.455	3.81	"ES0.5"	"1"	0.847449262499173	0.648847708372894	0.682145076373832
102.128	"ES0.5_1"	6.038	3.455	3.777	"ES0.5"	"1"	0.847449262499173	0.648847708372894	0.679155241283354
103.032	"ES0.5_1"	25.147	23.694	15.43	"ES0.5"	"1"	1.41742186688641	1.39259144380895	1.21563756343506
103.042	"ES0.5_1"	25.115	23.726	15.397	"ES0.5"	"1"	1.41689003017301	1.39315386490823	1.21476439666804
103.075	"ES0.5_1"	25.051	23.694	15.365	"ES0.5"	"1"	1.41582439888876	1.39259144380895	1.21391600964402
103.112	"ES0.5_1"	25.083	23.629	15.236	"ES0.5"	"1"	1.41635754137413	1.39144677873726	1.21047904264525
103.123	"ES0.5_1"	25.083	23.629	15.172	"ES0.5"	"1"	1.41635754137413	1.39144677873726	1.20876373266164
104.047	"ES0.5_1"	2.874	2.615	2.001	"ES0.5"	"1"	0.588159616383092	0.55810830163055	0.477265995424853
104.049	"ES0.5_1"	2.874	2.615	2.001	"ES0.5"	"1"	0.588159616383092	0.55810830163055	0.477265995424853
104.062	"ES0.5_1"	2.906	2.551	2.034	"ES0.5"	"1"	0.591732238951836	0.550350672301615	0.482015576450712
105.037	"ES0.5_1"	7.749	38.832	28.631	"ES0.5"	"1"	0.941958416530814	1.6002321132674	1.47174630848827
105.057	"ES0.5_1"	7.782	38.928	28.663	"ES0.5"	"1"	0.943593432768369	1.60127755685807	1.47221507176179
105.07	"ES0.5_1"	7.782	38.896	28.631	"ES0.5"	"1"	0.943593432768369	1.60092935521031	1.47174630848827
106.078	"ES0.5_1"	2.938	4.94	6.619	"ES0.5"	"1"	0.595275711802099	0.773786444981194	0.881897973573011
107.049	"ES0.5_1"	60.619	35.252	141.642	"ES0.5"	"1"	1.78971464597693	1.55933197132091	2.15424741950321
107.086	"ES0.5_1"	60.651	35.188	141.642	"ES0.5"	"1"	1.78994012539176	1.55856458164466	2.15424741950321
108.057	"ES0.5_1"	10.364	5.231	13.688	"ES0.5"	"1"	1.0555312250509	0.794557751254762	1.16696266385717
108.081	"ES0.5_1"	10.428	5.231	13.655	"ES0.5"	"1"	1.05797023171071	0.794557751254762	1.16598582277445
108.093	"ES0.5_1"	10.525	5.231	13.655	"ES0.5"	"1"	1.06164093406169	0.794557751254762	1.16598582277445
